close,fclose,fhigh,flow,fopen,fvolume,high,low,open,priceDate,symbol,uclose,uhigh,ulow,uopen,uvolume,volume,id,key,subkey,date,updated
243.84,243.84,245.27,239.2701,240.27,103126829,245.27,239.2701,240.27,2023-12-08,TSLA,243.84,245.27,239.2701,240.27,103126829,103126829,HISTORICAL_PRICES,TSLA,,1701993600000,1702089090000
242.64,242.64,244.08,236.98,241.55,107142262,244.08,236.98,241.55,2023-12-07,TSLA,242.64,244.08,236.98,241.55,107142262,107142262,HISTORICAL_PRICES,TSLA,,1701907200000,1702000845000
239.37,239.37,246.57,239.1709,242.92,126436179,246.57,239.1709,242.92,2023-12-06,TSLA,239.37,246.57,239.1709,242.92,126436179,126436179,HISTORICAL_PRICES,TSLA,,1701820800000,1701916283000
238.72,238.72,246.66,233.7,233.87,137971115,246.66,233.7,233.87,2023-12-05,TSLA,238.72,246.66,233.7,233.87,137971115,137971115,HISTORICAL_PRICES,TSLA,,1701734400000,1701828073000
235.58,235.58,239.3733,233.2902,235.75,104099817,239.3733,233.2902,235.75,2023-12-04,TSLA,235.58,239.3733,233.2902,235.75,104099817,104099817,HISTORICAL_PRICES,TSLA,,1701648000000,1701743464000
238.83,238.83,240.19,231.9,233.14,121331709,240.19,231.9,233.14,2023-12-01,TSLA,238.83,240.19,231.9,233.14,121331709,121331709,HISTORICAL_PRICES,TSLA,,1701388800000,1701484356000
240.08,240.08,245.22,236.91,245.14,132353196,245.22,236.91,245.14,2023-11-30,TSLA,240.08,245.22,236.91,245.14,132353196,132353196,HISTORICAL_PRICES,TSLA,,1701302400000,1701396084000
244.14,244.14,252.75,242.76,249.21,135401335,252.75,242.76,249.21,2023-11-29,TSLA,244.14,252.75,242.76,249.21,135401335,135401335,HISTORICAL_PRICES,TSLA,,1701216000000,1701309644000
246.72,246.72,247,234.01,236.68,148549913,247,234.01,236.68,2023-11-28,TSLA,246.72,247,234.01,236.68,148549913,148549913,HISTORICAL_PRICES,TSLA,,1701129600000,1701223246000
236.08,236.08,238.33,232.1,236.89,112031763,238.33,232.1,236.89,2023-11-27,TSLA,236.08,238.33,232.1,236.89,112031763,112031763,HISTORICAL_PRICES,TSLA,,1701043200000,1701136819000
235.45,235.45,238.75,232.33,233.75,65125203,238.75,232.33,233.75,2023-11-24,TSLA,235.45,238.75,232.33,233.75,65125203,65125203,HISTORICAL_PRICES,TSLA,,1700784000000,1700879441000
234.21,234.21,244.01,231.4,242.04,118117078,244.01,231.4,242.04,2023-11-22,TSLA,234.21,244.01,231.4,242.04,118117078,118117078,HISTORICAL_PRICES,TSLA,,1700611200000,1700704838000
241.2,241.2,243.62,233.34,235.04,122288000,243.62,233.34,235.04,2023-11-21,TSLA,241.2,243.62,233.34,235.04,122288000,122288000,HISTORICAL_PRICES,TSLA,,1700524800000,1700618440000
235.6,235.6,237.1,231.02,234.04,116562402,237.1,231.02,234.04,2023-11-20,TSLA,235.6,237.1,231.02,234.04,116562402,116562402,HISTORICAL_PRICES,TSLA,,1700438400000,1700532025000
234.3,234.3,237.39,226.54,232,142766234,237.39,226.54,232,2023-11-17,TSLA,234.3,237.39,226.54,232,142766234,142766234,HISTORICAL_PRICES,TSLA,,1700179200000,1700274662000
233.59,233.59,240.88,230.96,239.49,136816819,240.88,230.96,239.49,2023-11-16,TSLA,233.59,240.88,230.96,239.49,136816819,136816819,HISTORICAL_PRICES,TSLA,,1700092800000,1700186431000
242.84,242.84,246.7,236.45,239.29,150353975,246.7,236.45,239.29,2023-11-15,TSLA,242.84,246.7,236.45,239.29,150353975,150353975,HISTORICAL_PRICES,TSLA,,1700006400000,1700100029000
237.41,237.41,238.135,230.72,235.03,149771642,238.135,230.72,235.03,2023-11-14,TSLA,237.41,238.135,230.72,235.03,149771642,149771642,HISTORICAL_PRICES,TSLA,,1699920000000,1700015445000
223.71,223.71,225.4,211.6101,215.6,140447569,225.4,211.6101,215.6,2023-11-13,TSLA,223.71,225.4,211.6101,215.6,140447569,140447569,HISTORICAL_PRICES,TSLA,,1699833600000,1699927249000
214.65,214.65,215.38,205.69,210.03,131310128,215.38,205.69,210.03,2023-11-10,TSLA,214.65,215.38,205.69,210.03,131310128,131310128,HISTORICAL_PRICES,TSLA,,1699574400000,1699669837000
209.98,209.98,220.8,206.68,219.75,142110454,220.8,206.68,219.75,2023-11-09,TSLA,209.98,220.8,206.68,219.75,142110454,142110454,HISTORICAL_PRICES,TSLA,,1699488000000,1699581613000
222.11,222.11,224.15,217.64,223.15,106584841,224.15,217.64,223.15,2023-11-08,TSLA,222.11,224.15,217.64,223.15,106584841,106584841,HISTORICAL_PRICES,TSLA,,1699401600000,1699495223000
222.18,222.18,223.12,215.72,219.98,116900130,223.12,215.72,219.98,2023-11-07,TSLA,222.18,223.12,215.72,219.98,116900130,116900130,HISTORICAL_PRICES,TSLA,,1699315200000,1699408811000
219.27,219.27,226.32,215,223.98,117335820,226.32,215,223.98,2023-11-06,TSLA,219.27,226.32,215,223.98,117335820,117335820,HISTORICAL_PRICES,TSLA,,1699228800000,1699322417000
219.96,219.96,226.3701,218.4,221.15,119534790,226.3701,218.4,221.15,2023-11-03,TSLA,219.96,226.3701,218.4,221.15,119534790,119534790,HISTORICAL_PRICES,TSLA,,1698969600000,1699072295000
218.51,218.51,219.2,211.45,212.97,125987621,219.2,211.45,212.97,2023-11-02,TSLA,218.51,219.2,211.45,212.97,125987621,125987621,HISTORICAL_PRICES,TSLA,,1698883200000,1698973240000
205.66,205.66,205.99,197.85,204.04,121661656,205.99,197.85,204.04,2023-11-01,TSLA,205.66,205.99,197.85,204.04,121661656,121661656,HISTORICAL_PRICES,TSLA,,1698796800000,1698886904000
200.84,200.84,202.8,194.07,196.12,118068273,202.8,194.07,196.12,2023-10-31,TSLA,200.84,202.8,194.07,196.12,118068273,118068273,HISTORICAL_PRICES,TSLA,,1698710400000,1698805929000
197.36,197.36,210.88,194.67,209.28,136448167,210.88,194.67,209.28,2023-10-30,TSLA,197.36,210.88,194.67,209.28,136448167,136448167,HISTORICAL_PRICES,TSLA,,1698624000000,1698714064000
207.3,207.3,212.41,205.77,210.6,94881173,212.41,205.77,210.6,2023-10-27,TSLA,207.3,212.41,205.77,210.6,94881173,94881173,HISTORICAL_PRICES,TSLA,,1698364800000,1698456615000
205.76,205.76,214.8,204.88,211.32,115112635,214.8,204.88,211.32,2023-10-26,TSLA,205.76,214.8,204.88,211.32,115112635,115112635,HISTORICAL_PRICES,TSLA,,1698278400000,1698368417000
212.42,212.42,220.1,212.2,215.88,107065087,220.1,212.2,215.88,2023-10-25,TSLA,212.42,220.1,212.2,215.88,107065087,107065087,HISTORICAL_PRICES,TSLA,,1698192000000,1698282047000
216.52,216.52,222.05,214.11,216.5,118231113,222.05,214.11,216.5,2023-10-24,TSLA,216.52,222.05,214.11,216.5,118231113,118231113,HISTORICAL_PRICES,TSLA,,1698105600000,1698195655000
212.08,212.08,216.98,202.51,210,150683368,216.98,202.51,210,2023-10-23,TSLA,212.08,216.98,202.51,210,150683368,150683368,HISTORICAL_PRICES,TSLA,,1698019200000,1698109221000
211.99,211.99,218.8606,210.42,217.01,138010095,218.8606,210.42,217.01,2023-10-20,TSLA,211.99,218.8606,210.42,217.01,138010095,138010095,HISTORICAL_PRICES,TSLA,,1697760000000,1697851884000
220.11,220.11,230.61,216.78,225.95,170772713,230.61,216.78,225.95,2023-10-19,TSLA,220.11,230.61,216.78,225.95,170772713,170772713,HISTORICAL_PRICES,TSLA,,1697673600000,1697763628000
242.68,242.68,254.63,242.08,252.7,125147846,254.63,242.08,252.7,2023-10-18,TSLA,242.68,254.63,242.08,252.7,125147846,125147846,HISTORICAL_PRICES,TSLA,,1697587200000,1697677229000
254.85,254.85,257.183,247.08,250.1,93562909,257.183,247.08,250.1,2023-10-17,TSLA,254.85,257.183,247.08,250.1,93562909,93562909,HISTORICAL_PRICES,TSLA,,1697500800000,1697590885000
253.92,253.92,255.3999,248.48,250.05,88917176,255.3999,248.48,250.05,2023-10-16,TSLA,253.92,255.3999,248.48,250.05,88917176,88917176,HISTORICAL_PRICES,TSLA,,1697414400000,1697504440000
251.12,251.12,259.6,250.22,258.9,102296786,259.6,250.22,258.9,2023-10-13,TSLA,251.12,259.6,250.22,258.9,102296786,102296786,HISTORICAL_PRICES,TSLA,,1697155200000,1697247037000
258.87,258.87,265.41,256.6307,262.92,111508114,265.41,256.6307,262.92,2023-10-12,TSLA,258.87,265.41,256.6307,262.92,111508114,111508114,HISTORICAL_PRICES,TSLA,,1697068800000,1697164214000
262.99,262.99,268.6,260.9,266.2,103706266,268.6,260.9,266.2,2023-10-11,TSLA,262.99,268.6,260.9,266.2,103706266,103706266,HISTORICAL_PRICES,TSLA,,1696982400000,1697072462000
263.62,263.62,268.94,257.65,257.75,122656030,268.94,257.65,257.75,2023-10-10,TSLA,263.62,268.94,257.65,257.75,122656030,122656030,HISTORICAL_PRICES,TSLA,,1696896000000,1696986048000
259.67,259.67,261.36,252.05,255.31,101377947,261.36,252.05,255.31,2023-10-09,TSLA,259.67,261.36,252.05,255.31,101377947,101377947,HISTORICAL_PRICES,TSLA,,1696809600000,1696899666000
260.53,260.53,261.65,250.65,253.98,118121812,261.65,250.65,253.98,2023-10-06,TSLA,260.53,261.65,250.65,253.98,118121812,118121812,HISTORICAL_PRICES,TSLA,,1696550400000,1696642250000
260.05,260.05,263.6,256.25,260,119159214,263.6,256.25,260,2023-10-05,TSLA,260.05,263.6,256.25,260,119159214,119159214,HISTORICAL_PRICES,TSLA,,1696464000000,1696554054000
261.16,261.16,261.86,247.6,248.14,129721567,261.86,247.6,248.14,2023-10-04,TSLA,261.16,261.86,247.6,248.14,129721567,129721567,HISTORICAL_PRICES,TSLA,,1696377600000,1696467635000
246.53,246.53,250.02,244.45,248.61,101985305,250.02,244.45,248.61,2023-10-03,TSLA,246.53,250.02,244.45,248.61,101985305,101985305,HISTORICAL_PRICES,TSLA,,1696291200000,1696383028000
251.6,251.6,254.2799,242.62,244.81,123810402,254.2799,242.62,244.81,2023-10-02,TSLA,251.6,254.2799,242.62,244.81,123810402,123810402,HISTORICAL_PRICES,TSLA,,1696204800000,1696296641000
250.22,250.22,254.77,246.35,250,128522729,254.77,246.35,250,2023-09-29,TSLA,250.22,254.77,246.35,250,128522729,128522729,HISTORICAL_PRICES,TSLA,,1695945600000,1696037421000
246.38,246.38,247.55,238.65,240.02,117058870,247.55,238.65,240.02,2023-09-28,TSLA,246.38,247.55,238.65,240.02,117058870,117058870,HISTORICAL_PRICES,TSLA,,1695859200000,1695952880000
240.5,240.5,245.33,234.58,244.262,136597184,245.33,234.58,244.262,2023-09-27,TSLA,240.5,245.33,234.58,244.262,136597184,136597184,HISTORICAL_PRICES,TSLA,,1695772800000,1695862869000
244.12,244.12,249.55,241.6601,242.98,101993631,249.55,241.6601,242.98,2023-09-26,TSLA,244.12,249.55,241.6601,242.98,101993631,101993631,HISTORICAL_PRICES,TSLA,,1695686400000,1695776467000
246.99,246.99,247.1,238.31,243.38,104636557,247.1,238.31,243.38,2023-09-25,TSLA,246.99,247.1,238.31,243.38,104636557,104636557,HISTORICAL_PRICES,TSLA,,1695600000000,1695690056000
244.88,244.88,257.7888,244.48,257.4,127524083,257.7888,244.48,257.4,2023-09-22,TSLA,244.88,257.7888,244.48,257.4,127524083,127524083,HISTORICAL_PRICES,TSLA,,1695340800000,1695432633000
255.7,255.7,260.86,254.21,257.85,119951516,260.86,254.21,257.85,2023-09-21,TSLA,255.7,260.86,254.21,257.85,119951516,119951516,HISTORICAL_PRICES,TSLA,,1695254400000,1695344455000
262.59,262.59,273.93,262.4606,267.04,122514643,273.93,262.4606,267.04,2023-09-20,TSLA,262.59,273.93,262.4606,267.04,122514643,122514643,HISTORICAL_PRICES,TSLA,,1695168000000,1695258096000
266.5,266.5,267.85,261.2,264.35,103704040,267.85,261.2,264.35,2023-09-19,TSLA,266.5,267.85,261.2,264.35,103704040,103704040,HISTORICAL_PRICES,TSLA,,1695081600000,1695171615000
265.28,265.28,271.44,263.7601,271.16,101543305,271.44,263.7601,271.16,2023-09-18,TSLA,265.28,271.44,263.7601,271.16,101543305,101543305,HISTORICAL_PRICES,TSLA,,1694995200000,1695085224000
274.39,274.39,278.98,271,277.55,133692313,278.98,271,277.55,2023-09-15,TSLA,274.39,278.98,271,277.55,133692313,133692313,HISTORICAL_PRICES,TSLA,,1694736000000,1694827886000
276.04,276.04,276.7094,270.42,271.32,107709842,276.7094,270.42,271.32,2023-09-14,TSLA,276.04,276.7094,270.42,271.32,107709842,107709842,HISTORICAL_PRICES,TSLA,,1694649600000,1694739635000
271.3,271.3,274.98,268.1,270.07,111673737,274.98,268.1,270.07,2023-09-13,TSLA,271.3,274.98,268.1,270.07,111673737,111673737,HISTORICAL_PRICES,TSLA,,1694563200000,1694653245000
267.48,267.48,278.39,266.6,270.76,135999866,278.39,266.6,270.76,2023-09-12,TSLA,267.48,278.39,266.6,270.76,135999866,135999866,HISTORICAL_PRICES,TSLA,,1694476800000,1694566849000
273.58,273.58,274.85,260.61,264.27,174667852,274.85,260.61,264.27,2023-09-11,TSLA,273.58,274.85,260.61,264.27,174667852,174667852,HISTORICAL_PRICES,TSLA,,1694390400000,1694480438000
248.5,248.5,256.52,246.67,251.22,118559635,256.52,246.67,251.22,2023-09-08,TSLA,248.5,256.52,246.67,251.22,118559635,118559635,HISTORICAL_PRICES,TSLA,,1694131200000,1694233875000
251.49,251.49,252.81,243.265,245.07,115312886,252.81,243.265,245.07,2023-09-07,TSLA,251.49,252.81,243.265,245.07,115312886,115312886,HISTORICAL_PRICES,TSLA,,1694044800000,1694134869000
251.92,251.92,255.39,245.06,255.135,116959759,255.39,245.06,255.135,2023-09-06,TSLA,251.92,255.39,245.06,255.135,116959759,116959759,HISTORICAL_PRICES,TSLA,,1693958400000,1694048456000
256.49,256.49,258,244.86,245,129469565,258,244.86,245,2023-09-05,TSLA,256.49,258,244.86,245,129469565,129469565,HISTORICAL_PRICES,TSLA,,1693872000000,1693962024000
245.01,245.01,259.0794,242.01,257.26,132541640,259.0794,242.01,257.26,2023-09-01,TSLA,245.01,259.0794,242.01,257.26,132541640,132541640,HISTORICAL_PRICES,TSLA,,1693526400000,1693618234000
258.08,258.08,261.18,255.05,255.98,108861698,261.18,255.05,255.98,2023-08-31,TSLA,258.08,261.18,255.05,255.98,108861698,108861698,HISTORICAL_PRICES,TSLA,,1693440000000,1693530123000
256.9,256.9,260.51,250.59,254.2,121988437,260.51,250.59,254.2,2023-08-30,TSLA,256.9,260.51,250.59,254.2,121988437,121988437,HISTORICAL_PRICES,TSLA,,1693353600000,1693443664000
257.18,257.18,257.48,237.77,238.58,134047603,257.48,237.77,238.58,2023-08-29,TSLA,257.18,257.48,237.77,238.58,134047603,134047603,HISTORICAL_PRICES,TSLA,,1693267200000,1693357230000
238.82,238.82,244.38,235.35,242.58,107673727,244.38,235.35,242.58,2023-08-28,TSLA,238.82,244.38,235.35,242.58,107673727,107673727,HISTORICAL_PRICES,TSLA,,1693180800000,1693270821000
238.59,238.59,239,230.35,231.31,106612231,239,230.35,231.31,2023-08-25,TSLA,238.59,239,230.35,231.31,106612231,106612231,HISTORICAL_PRICES,TSLA,,1692921600000,1693013462000
230.04,230.04,238.92,228.1801,238.66,99777432,238.92,228.1801,238.66,2023-08-24,TSLA,230.04,238.92,228.1801,238.66,99777432,99777432,HISTORICAL_PRICES,TSLA,,1692835200000,1692925242000
236.86,236.86,238.98,229.29,229.34,101077635,238.98,229.29,229.34,2023-08-23,TSLA,236.86,238.98,229.29,229.34,101077635,101077635,HISTORICAL_PRICES,TSLA,,1692748800000,1692838883000
233.19,233.19,240.82,229.55,240.25,130597886,240.82,229.55,240.25,2023-08-22,TSLA,233.19,240.82,229.55,240.25,130597886,130597886,HISTORICAL_PRICES,TSLA,,1692662400000,1692752492000
231.28,231.28,232.1343,220.58,221.5512,135702671,232.1343,220.58,221.5512,2023-08-21,TSLA,231.28,232.1343,220.58,221.5512,135702671,135702671,HISTORICAL_PRICES,TSLA,,1692576000000,1692666053000
215.49,215.49,217.58,212.36,214.12,136276584,217.58,212.36,214.12,2023-08-18,TSLA,215.49,217.58,212.36,214.12,136276584,136276584,HISTORICAL_PRICES,TSLA,,1692316800000,1692408624000
219.22,219.22,226.74,218.83,226.06,120718417,226.74,218.83,226.06,2023-08-17,TSLA,219.22,226.74,218.83,226.06,120718417,120718417,HISTORICAL_PRICES,TSLA,,1692230400000,1692320521000
225.6,225.6,233.97,225.38,228.02,112484520,233.97,225.38,228.02,2023-08-16,TSLA,225.6,233.97,225.38,228.02,112484520,112484520,HISTORICAL_PRICES,TSLA,,1692144000000,1692234045000
232.96,232.96,240.5,232.61,238.73,88197599,240.5,232.61,238.73,2023-08-15,TSLA,232.96,240.5,232.61,238.73,88197599,88197599,HISTORICAL_PRICES,TSLA,,1692057600000,1692147724000
239.76,239.76,240.66,233.75,235.7,98595331,240.66,233.75,235.7,2023-08-14,TSLA,239.76,240.66,233.75,235.7,98595331,98595331,HISTORICAL_PRICES,TSLA,,1691971200000,1692061223000
242.65,242.65,243.79,238.02,241.77,99038642,243.79,238.02,241.77,2023-08-11,TSLA,242.65,243.79,238.02,241.77,99038642,99038642,HISTORICAL_PRICES,TSLA,,1691712000000,1691803834000
245.34,245.34,251.8,243,245.4,109498608,251.8,243,245.4,2023-08-10,TSLA,245.34,251.8,243,245.4,109498608,109498608,HISTORICAL_PRICES,TSLA,,1691625600000,1691715708000
242.19,242.19,251.1,241.9,250.87,101596324,251.1,241.9,250.87,2023-08-09,TSLA,242.19,251.1,241.9,250.87,101596324,101596324,HISTORICAL_PRICES,TSLA,,1691539200000,1691629324000
249.7,249.7,250.92,245.01,247.45,96642183,250.92,245.01,247.45,2023-08-08,TSLA,249.7,250.92,245.01,247.45,96642183,96642183,HISTORICAL_PRICES,TSLA,,1691452800000,1691542826000
251.45,251.45,253.6511,242.76,251.45,111097943,253.6511,242.76,251.45,2023-08-07,TSLA,251.45,253.6511,242.76,251.45,111097943,111097943,HISTORICAL_PRICES,TSLA,,1691366400000,1691456505000
253.86,253.86,264.77,253.11,260.97,99539907,264.77,253.11,260.97,2023-08-04,TSLA,253.86,264.77,253.11,260.97,99539907,99539907,HISTORICAL_PRICES,TSLA,,1691107200000,1691199048000
259.32,259.32,260.49,252,252.04,97829545,260.49,252,252.04,2023-08-03,TSLA,259.32,260.49,252,252.04,97829545,97829545,HISTORICAL_PRICES,TSLA,,1691020800000,1691110831000
254.11,254.11,259.52,250.49,255.57,101752865,259.52,250.49,255.57,2023-08-02,TSLA,254.11,259.52,250.49,255.57,101752865,101752865,HISTORICAL_PRICES,TSLA,,1690934400000,1691027033000
261.07,261.07,266.47,260.25,266.26,83645720,266.47,260.25,266.26,2023-08-01,TSLA,261.07,266.47,260.25,266.26,83645720,83645720,HISTORICAL_PRICES,TSLA,,1690848000000,1690938037000
267.43,267.43,269.08,263.78,267.48,84582172,269.08,263.78,267.48,2023-07-31,TSLA,267.43,269.08,263.78,267.48,84582172,84582172,HISTORICAL_PRICES,TSLA,,1690761600000,1690851650000
266.44,266.44,267.25,258.2312,259.86,111446026,267.25,258.2312,259.86,2023-07-28,TSLA,266.44,267.25,258.2312,259.86,111446026,111446026,HISTORICAL_PRICES,TSLA,,1690502400000,1690594247000
255.71,255.71,269.13,255.3,268.31,103697263,269.13,255.3,268.31,2023-07-27,TSLA,255.71,269.13,255.3,268.31,103697263,103697263,HISTORICAL_PRICES,TSLA,,1690416000000,1690506029000
264.35,264.35,268.04,261.75,263.25,95856177,268.04,261.75,263.25,2023-07-26,TSLA,264.35,268.04,261.75,263.25,95856177,95856177,HISTORICAL_PRICES,TSLA,,1690329600000,1690419696000
265.28,265.28,272.9,265,272.38,112757327,272.9,265,272.38,2023-07-25,TSLA,265.28,272.9,265,272.38,112757327,112757327,HISTORICAL_PRICES,TSLA,,1690243200000,1690335072000
269.06,269.06,269.85,254.12,255.85,137005037,269.85,254.12,255.85,2023-07-24,TSLA,269.06,269.85,254.12,255.85,137005037,137005037,HISTORICAL_PRICES,TSLA,,1690156800000,1690246832000
260.02,260.02,268,255.8,268,161796073,268,255.8,268,2023-07-21,TSLA,260.02,268,255.8,268,161796073,161796073,HISTORICAL_PRICES,TSLA,,1689897600000,1689989433000
262.9,262.9,280.93,261.2,279.56,175158273,280.93,261.2,279.56,2023-07-20,TSLA,262.9,280.93,261.2,279.56,175158273,175158273,HISTORICAL_PRICES,TSLA,,1689811200000,1689901246000
291.26,291.26,299.29,289.5201,296.04,142355353,299.29,289.5201,296.04,2023-07-19,TSLA,291.26,299.29,289.5201,296.04,142355353,142355353,HISTORICAL_PRICES,TSLA,,1689724800000,1689814833000
293.34,293.34,295.26,286.01,290.15,112434713,295.26,286.01,290.15,2023-07-18,TSLA,293.34,295.26,286.01,290.15,112434713,112434713,HISTORICAL_PRICES,TSLA,,1689638400000,1689728436000
290.38,290.38,292.23,283.57,286.625,131569593,292.23,283.57,286.625,2023-07-17,TSLA,290.38,292.23,283.57,286.625,131569593,131569593,HISTORICAL_PRICES,TSLA,,1689552000000,1689642032000
281.38,281.38,285.3,276.31,277.01,120062369,285.3,276.31,277.01,2023-07-14,TSLA,281.38,285.3,276.31,277.01,120062369,120062369,HISTORICAL_PRICES,TSLA,,1689292800000,1689384632000
277.9,277.9,279.45,270.6,274.59,112681458,279.45,270.6,274.59,2023-07-13,TSLA,277.9,279.45,270.6,274.59,112681458,112681458,HISTORICAL_PRICES,TSLA,,1689206400000,1689298229000
271.99,271.99,276.52,271.46,276.325,95672139,276.52,271.46,276.325,2023-07-12,TSLA,271.99,276.52,271.46,276.325,95672139,95672139,HISTORICAL_PRICES,TSLA,,1689120000000,1689210041000
269.79,269.79,270.9,266.37,268.65,91972358,270.9,266.37,268.65,2023-07-11,TSLA,269.79,270.9,266.37,268.65,91972358,91972358,HISTORICAL_PRICES,TSLA,,1689033600000,1689123642000
269.61,269.61,277.52,265.1,276.47,119425405,277.52,265.1,276.47,2023-07-10,TSLA,269.61,277.52,265.1,276.47,119425405,119425405,HISTORICAL_PRICES,TSLA,,1688947200000,1689102304000
274.43,274.43,280.78,273.77,278.43,113879174,280.78,273.77,278.43,2023-07-07,TSLA,274.43,280.78,273.77,278.43,113879174,113879174,HISTORICAL_PRICES,TSLA,,1688688000000,1688779840000
276.54,276.54,279.97,272.88,278.09,120707419,279.97,272.88,278.09,2023-07-06,TSLA,276.54,279.97,272.88,278.09,120707419,120707419,HISTORICAL_PRICES,TSLA,,1688601600000,1688691637000
282.48,282.48,283.85,277.6,278.82,131530862,283.85,277.6,278.82,2023-07-05,TSLA,282.48,283.85,277.6,278.82,131530862,131530862,HISTORICAL_PRICES,TSLA,,1688515200000,1688605225000
279.82,279.82,284.25,275.11,276.49,119685891,284.25,275.11,276.49,2023-07-03,TSLA,279.82,284.25,275.11,276.49,119685891,119685891,HISTORICAL_PRICES,TSLA,,1688342400000,1688432427000
261.77,261.77,264.45,259.89,260.6,112620784,264.45,259.89,260.6,2023-06-30,TSLA,261.77,264.45,259.89,260.6,112620784,112620784,HISTORICAL_PRICES,TSLA,,1688083200000,1688179116000
257.5,257.5,260.74,253.61,258.03,131283360,260.74,253.61,258.03,2023-06-29,TSLA,257.5,260.74,253.61,258.03,131283360,131283360,HISTORICAL_PRICES,TSLA,,1687996800000,1688090463000
256.24,256.24,259.88,248.89,249.7,159770797,259.88,248.89,249.7,2023-06-28,TSLA,256.24,259.88,248.89,249.7,159770797,159770797,HISTORICAL_PRICES,TSLA,,1687910400000,1688000441000
250.21,250.21,250.3899,240.85,243.24,164968214,250.3899,240.85,243.24,2023-06-27,TSLA,250.21,250.3899,240.85,243.24,164968214,164968214,HISTORICAL_PRICES,TSLA,,1687824000000,1687914035000
241.05,241.05,258.37,240.7,250.065,179990552,258.37,240.7,250.065,2023-06-26,TSLA,241.05,258.37,240.7,250.065,179990552,179990552,HISTORICAL_PRICES,TSLA,,1687737600000,1687829431000
256.6,256.6,262.45,252.8,259.29,177460803,262.45,252.8,259.29,2023-06-23,TSLA,256.6,262.45,252.8,259.29,177460803,177460803,HISTORICAL_PRICES,TSLA,,1687478400000,1687570228000
264.61,264.61,265,248.25,250.77,166875944,265,248.25,250.77,2023-06-22,TSLA,264.61,265,248.25,250.77,166875944,166875944,HISTORICAL_PRICES,TSLA,,1687392000000,1687482034000
259.46,259.46,276.99,257.78,275.13,211797109,276.99,257.78,275.13,2023-06-21,TSLA,259.46,276.99,257.78,275.13,211797109,211797109,HISTORICAL_PRICES,TSLA,,1687305600000,1687395729000
274.45,274.45,274.75,261.12,261.5,165611217,274.75,261.12,261.5,2023-06-20,TSLA,274.45,274.75,261.12,261.5,165611217,165611217,HISTORICAL_PRICES,TSLA,,1687219200000,1687309227000
260.54,260.54,263.6,257.2091,258.92,167915649,263.6,257.2091,258.92,2023-06-16,TSLA,260.54,263.6,257.2091,258.92,167915649,167915649,HISTORICAL_PRICES,TSLA,,1686873600000,1686965427000
255.9,255.9,258.95,247.29,248.4,160171238,258.95,247.29,248.4,2023-06-15,TSLA,255.9,258.95,247.29,248.4,160171238,160171238,HISTORICAL_PRICES,TSLA,,1686787200000,1686877333000
256.79,256.79,261.57,250.5,260.17,170575536,261.57,250.5,260.17,2023-06-14,TSLA,256.79,261.57,250.5,260.17,170575536,170575536,HISTORICAL_PRICES,TSLA,,1686700800000,1686800156000
258.71,258.71,259.68,251.34,253.51,162384343,259.68,251.34,253.51,2023-06-13,TSLA,258.71,259.68,251.34,253.51,162384343,162384343,HISTORICAL_PRICES,TSLA,,1686614400000,1686704432000
249.83,249.83,250.97,244.59,247.94,150740523,250.97,244.59,247.94,2023-06-12,TSLA,249.83,250.97,244.59,247.94,150740523,150740523,HISTORICAL_PRICES,TSLA,,1686528000000,1686618071000
244.4,244.4,252.42,242.02,249.07,200242371,252.42,242.02,249.07,2023-06-09,TSLA,244.4,252.42,242.02,249.07,200242371,200242371,HISTORICAL_PRICES,TSLA,,1686268800000,1686360632000
234.86,234.86,235.23,223.01,224.22,164489739,235.23,223.01,224.22,2023-06-08,TSLA,234.86,235.23,223.01,224.22,164489739,164489739,HISTORICAL_PRICES,TSLA,,1686182400000,1686272432000
224.57,224.57,230.8296,223.2,228,185710777,230.8296,223.2,228,2023-06-07,TSLA,224.57,230.8296,223.2,228,185710777,185710777,HISTORICAL_PRICES,TSLA,,1686096000000,1686186032000
221.31,221.31,221.91,212.53,216.14,146911576,221.91,212.53,216.14,2023-06-06,TSLA,221.31,221.91,212.53,216.14,146911576,146911576,HISTORICAL_PRICES,TSLA,,1686009600000,1686103262000
217.61,217.61,221.29,214.52,217.8,151143052,221.29,214.52,217.8,2023-06-05,TSLA,217.61,221.29,214.52,217.8,151143052,151143052,HISTORICAL_PRICES,TSLA,,1685923200000,1686013245000
213.97,213.97,217.25,209.752,210.15,164398372,217.25,209.752,210.15,2023-06-02,TSLA,213.97,217.25,209.752,210.15,164398372,164398372,HISTORICAL_PRICES,TSLA,,1685664000000,1685755939000
207.52,207.52,209.8,199.37,202.59,148029931,209.8,199.37,202.59,2023-06-01,TSLA,207.52,209.8,199.37,202.59,148029931,148029931,HISTORICAL_PRICES,TSLA,,1685577600000,1685723748000
203.93,203.93,203.95,195.12,199.78,150711736,203.95,195.12,199.78,2023-05-31,TSLA,203.93,203.95,195.12,199.78,150711736,150711736,HISTORICAL_PRICES,TSLA,,1685491200000,1685722123000
201.16,201.16,204.48,197.53,200.1,128818746,204.48,197.53,200.1,2023-05-30,TSLA,201.16,204.48,197.53,200.1,128818746,128818746,HISTORICAL_PRICES,TSLA,,1685404800000,1685494919000
